POP_2018	PROCOM	PRO_COM_110	SUP	SUP_URB
1045	070027	70027	43,5269	0,1869359953071
1043	065064	65064	15,241800000000001	0,43269432544904
1041	004151	4151	15,7072	1,16176177033623
1040	004181	4181	6,8437	0,7180568309229001
1040	065024	65024	17,7506	0,282843117303
1038	001313	1313	84,11309999999999	1,35028333376553
1038	024090	24090	6,1161	0,37614822271184
1038	041026	41026	13,9459	0,6218311118154289
1038	077009	77009	38,611599999999996	0,2830927504196
1038	078089	78089	41,740100000000005	0,3948171021582
1037	029025	29025	11,9916	0,8742877762918699
1036	001072	1072	28,052	0,88314635094357
1036	057014	57014	8,8424	0,3548777236472
1036	066041	66041	17,9502	0,7953911764331001
1036	078124	78124	23,899	0,35346419842116
1036	080068	80068	46,9216	0,4318202796531
1035	001119	1119	4,3297	0,8411001350001
1035	001136	1136	7,209700000000001	0,455417600802
1035	022049	22049	13,145199999999999	0,75365178901219
1034	005100	5100	9,6839	0,38281894619964
1034	078111	78111	18,6718	0,503729482844
1033	062013	62013	17,5861	0,50332266908701
1032	034028	34028	82,07979999999999	0,87724597116149
1032	076074	76074	84,07260000000001	0,339210598042
1032	103029	103029	29,609499999999997	0,7224799786273
1031	013107	13107	7,1793	0,8782234271968
1031	019044	19044	12,6432	0,6242253053883
1030	018186	18186	24,5832	0,5932048257452
1030	082026	82026	9,0593	0,24310337056040998
1029	008058	8058	3,4661	0,2871611797615
1029	102046	102046	20,2031	0,289953095762
1028	013183	13183	9,7957	0,7366872478936
1028	021102	21102	20,5611	0,403570158673785
1027	018057	18057	4,3729000000000005	0,61573971467313
1027	080006	80006	30,019099999999998	0,5671202718279
1026	051038	51038	59,8877	0,6667055641829099
1025	007053	7053	33,4023	0,5886442974395
1024	021002	21002	4,8913	0,42534517848439
1024	030021	30021	39,435100000000006	0,74653624367734
1024	070068	70068	42,0503	0,5111710275805
1024	096083	96083	2,6137	0,6269340835939
1023	016205	16205	1,9736000000000002	0,60068474711
1023	018184	18184	28,403000000000002	1,03519746879445
1022	089004	89004	52,051700000000004	0,282439812789
1022	094027	94027	22,1465	0,324088642812
1020	045004	45004	41,5419	0,9899294065882001
1020	062033	62033	20,574099999999998	0,3025844570519
1019	001210	1210	17,7874	0,4234535874792
1019	071032	71032	36,4161	0,3703006095041
1019	102005	102005	21,1229	0,4177915493036
1018	006178	6178	12,2939	0,5794401372719
1018	067027	67027	18,594	0,37913249961459
1017	018165	18165	8,155	0,2907732929581
1016	076026	76026	47,4529	0,33892443929874
1015	005018	5018	9,721499999999999	0,4926396413911
1015	006165	6165	54,8553	0,6393386864817701
1015	043058	43058	48,6135	0,8016552533674799
1014	004008	4008	30,949299999999997	0,568209280794
1014	083102	83102	26,264699999999998	0,3758594933974
1013	005067	5067	9,1105	0,41254126315670003
1013	066034	66034	28,3459	0,59489912401325
1013	091088	105016	118,675	0,2463688472521
1012	007057	7057	14,641300000000001	0,42014659574606
1011	065004	65004	4,8223	0,281620613077
1010	013204	13204	10,5078	0,3213610900544
1010	022064	22064	22,0253	0,5739272565982
1008	042024	42024	7,277699999999999	0,59860192697738
1008	082066	82066	38,742	0,296541037984
1008	103034	103034	14,5787	1,1948773116515001
1007	002171	--	17,279600000000002	1,1995082186836
1005	018011	18011	12,5001	0,49963118530465
1004	016146	16146	32,892399999999995	1,02075319032244
1004	096074	96074	13,2574	0,71898946734129
1003	004205	4205	98,9084	1,3799248596487779
1003	006136	6136	69,0294	1,4901866454964998
1003	099009	99009	6,9380999999999995	0,6458905071102999
1002	018018	18018	17,639400000000002	0,5634917010155
1001	012071	12071	3,2749	0,647519724684
1001	041061	41061	32,8033	0,64627903023017
1001	069062	69062	17,1933	0,3440026395491
1001	111091	106022	24,586100000000002	0,528393776907
1000	004169	4169	14,3045	0,7528948121348
1000	030092	30092	119,31379999999999	1,143420319701
999	014040	14040	15,3247	0,67391329475175
999	021032	21032	61,7729	0,7243356199423
999	111032	92030	16,8016	0,364857526149
998	001096	1096	6,871	0,5124939346958
998	009031	9031	17,224	0,58234568230543
997	001159	1159	6,4682	0,6144629621782
997	001198	1198	8,5612	0,41081921694490997
997	003153	3153	10,0124	0,6266949101831
996	001245	1245	19,736900000000002	0,58937158463912
996	022190	22190	3,1148000000000002	0,37172516176353004
995	001267	1267	29,6789	0,8295516561184
995	070067	70067	24,051199999999998	0,49268208606310004
995	079148	79148	25,3702	0,722362941288
994	018051	18051	12,9553	0,56690245367151
993	016033	16033	7,090700000000001	0,387647775817
992	019080	19080	6,9565	0,4775436589612
992	076061	76061	67,7037	0,2722781428943
991	016107	16107	25,1345	0,43405009354553004
991	066017	66017	15,9052	0,4236540097322
990	013160	13160	3,7056	0,608706488211
990	014077	14077	32,522800000000004	0,31301365186126
990	056040	56040	24,5105	0,2861289672515
989	078078	78078	15,811300000000001	0,3004166807462
989	083069	83069	25,202199999999998	0,5830166945982
987	021100	21100	42,181599999999996	0,3702821702806
986	054036	54036	16,906	0,38983852437999
985	003115	3115	8,1346	0,9021145365996001
985	009035	9035	19,5721	0,66641297064536
984	053020	53020	124,8607	0,5499980398514299
983	004152	4152	11,7057	0,5980384336188
983	030003	30003	73,6285	0,83921983186128
983	065059	65059	8,3431	1,5950876869768
982	022135	22135	13,208599999999999	0,42114883603537
982	096039	96039	12,568499999999998	0,7414831031814
981	021103	21103	46,2672	0,40996441429600006
980	006179	6179	18,7261	0,49311418977405996
979	101005	101005	40,0637	0,2606351569685
977	006033	6033	13,3396	0,5212715544037
977	064117	64117	9,0367	0,4957742884549
976	083043	83043	8,7353	0,8190514569367
974	102029	102029	31,5063	0,46556128599011
973	001285	1285	9,1201	0,5095684770133
973	082082	82082	21,9816	0,44119280997165
973	090011	90011	21,844499999999996	0,4800961675706
972	017124	17124	13,7799	0,304697181582
972	033028	33028	83,9349	1,3986332118023102
971	005003	5003	10,860999999999999	0,655058846354
969	012023	12023	1,62	0,66185683443348
968	004074	4074	20,540100000000002	0,6745542274370999
967	058089	58089	9,5726	0,16731745914239
967	066052	66052	103,4445	0,91966729305055
967	077002	77002	98,40979999999999	0,27132806735901
965	018141	18141	6,557300000000001	0,35975264393690604
965	022042	22042	25,1228	0,5783186853825
965	069069	69069	26,1264	0,8375628697988999
965	071048	71048	28,6278	0,3123200466455
964	010048	10048	104,7224	1,30682967412548
964	060065	60065	9,0278	0,4409595759603
964	064021	64021	13,0748	0,40452249497209997
963	006040	6040	12,984300000000001	0,4894330183862
963	034040	34040	67,47890000000001	2,164362751324
962	031011	31011	7,359400000000001	0,58133227263984
961	084016	84016	21,890300000000003	0,3298759624279
961	095066	95066	16,8	0,427634840315
960	004196	4196	8,9005	0,219943675927
960	077010	77010	34,9262	0,2455001639322
959	002122	2122	29,268600000000003	0,7245369956157
959	003037	3037	16,041	0,55388696301854
959	014041	14041	11,4296	0,42276912277926
958	053025	53025	49,4295	0,5196721028218
957	071011	71011	34,7138	0,2479731305309
957	102038	102038	20,8332	0,464794662861
956	071002	71002	49,75020000000001	0,2164408914348
956	078137	78137	67,4979	0,4729714897771
955	030041	30041	81,6613	1,1878142028037
954	006061	6061	11,6118	0,746205341732
954	007011	7011	25,5137	0,38038999505001997
954	041016	41016	15,6303	0,60784421875116
953	018157	18157	4,4935	0,3260732921831
953	033003	33003	23,9475	0,5146089101895
953	083051	83051	9,2693	0,30501421986977
952	019030	19030	6,962999999999999	0,4996353739837
952	019063	19063	9,1542	0,3905863517548
952	021112	21112	22,0093	0,1712208684566
952	044016	44016	14,950899999999999	0,2966395302453
952	067046	67046	131,7562	0,81347652391311
952	069100	69100	9,1286	0,4625559973085
952	076065	76065	29,5093	0,2632241388489
952	079030	79030	9,2847	0,320965000977
950	058051	58051	17,9853	0,3549055759184
950	109027	109027	16,3792	0,26831090509338
949	083083	83083	20,1637	0,3109087662689
948	003129	3129	8,8528	0,5523576601158
947	060028	60028	24,6789	0,325687386308
947	066076	66076	21,596500000000002	0,486047789323
946	004146	4146	17,3284	0,63785262728612
946	061076	61076	56,5054	0,264716583456
946	069036	69036	25,1503	0,4069612019521
946	090073	90073	36,5034	0,34289528287635
946	093015	93015	165,9123	0,6573269749785
945	001074	1074	121,70200000000001	2,239700420415
945	068023	68023	21,5015	0,19096548652632
945	109007	109007	10,2043	0,34429851359787
942	111058	92119	49,61109999999999	0,716342118771
941	057008	57008	18,2932	0,8392899689034
938	085001	85001	14,6335	0,2053616303699
937	007015	7015	21,541900000000002	0,57615657068505
937	012115	12115	4,4482	0,40215136403883
937	094040	94040	53,6679	0,25759405645053
936	013192	13192	2,2992	0,5372191520926
936	060059	60059	11,583	0,32878199262693997
935	052025	52025	132,5704	0,2648035968116
935	078050	78050	23,6621	0,7949795399106
935	080034	80034	6,5877	0,36380963956601997
934	003002	3002	9,996599999999999	0,8917094297556
934	005068	5068	14,206	0,2804619670901
934	060083	60083	18,5379	0,80528709663593
933	003146	3146	13,2403	0,6743987007063
933	005073	5073	14,4972	0,32433459346509996
932	004233	4233	153,315	0,67086480223459
932	006171	6171	7,2665	0,50123385504921
932	064112	64112	11,002699999999999	0,9143764080550101
932	096066	96066	11,2356	0,6264658185205
931	014012	14012	48,4891	0,7400201040617
930	004051	4051	7,803	0,6648376501607
930	046031	46031	41,219899999999996	0,5691472525423
930	068034	68034	25,0567	0,41988871580556
930	069051	69051	39,4641	0,4520345853504
929	043051	43051	37,6474	0,7030101800224
928	001263	1263	25,9162	0,8483195082578999
928	022169	22169	7,875	0,52312077088616
928	069079	69079	25,269699999999997	0,2107555360558
928	078065	78065	12,2098	0,40575715271007995
927	001174	1174	4,5772	0,5194855972658
927	003039	3039	10,531199999999998	0,607481046715
927	056010	56010	7,6323	0,2041740857641
926	069038	69038	25,9901	0,34700421951297
926	082041	82041	38,166599999999995	0,1754522993983
926	095056	95056	13,1728	0,61126437460358
925	001056	1056	11,5372	0,5386483476428
925	019096	19096	11,4256	0,659962168313
925	024031	24031	34,792699999999996	0,9633773886147
925	078014	78014	11,5534	0,40686710134137005
924	090018	90018	96,83290000000001	0,27966659403
923	006129	6129	7,9974	0,8379586286581
923	018147	18147	11,574200000000001	0,4758858433449
923	030086	30086	48,676700000000004	0,5790383827794601
922	009047	9047	21,3325	0,7676607310479
922	069061	69061	32,778600000000004	0,3287470117947
922	070016	70016	26,9577	0,5136141268702
921	005115	5115	13,6221	0,7819179861637999
921	016082	16082	4,5018	0,38806475522254
921	061079	61079	13,7198	0,4780087728275
920	011006	11006	27,3373	0,9704964114303
920	016186	16186	6,0302999999999995	0,638495328451271
920	069082	69082	7,408099999999999	0,6346846229991
919	016092	16092	19,5585	0,31948343397305
919	029051	29051	18,05	0,62590947429874
919	030054	30054	124,2127	0,8365944980118
919	066031	66031	19,2945	0,58057914244286
918	036024	36024	31,221700000000002	0,674211093476
918	069032	69032	13,533	0,51370677634921
918	094016	94016	50,4731	0,245019189268
918	098057	98057	11,2569	1,0144361255232899
918	109011	109011	7,7275	0,273267429219
917	016130	16130	3,4846	0,5121159677608
917	111051	92044	23,6263	0,5672631929635
916	097067	97067	13,683900000000001	0,6309448546571
916	103016	103016	14,4187	0,8246042054038
914	005071	5071	6,8551	0,52018356012516
914	006044	6044	23,7725	0,36391229134276004
914	076021	76021	34,899	0,47731297201239997
913	016180	16180	8,5215	0,5125810469806
913	017157	17157	14,8508	0,35214838763112
913	019078	19078	2,8622	0,3352646547642
913	080084	80084	17,53	0,3277273354831
912	016247	16247	12,2972	0,68465696844221
912	058053	58053	13,7169	0,3951486881125
912	078041	78041	27,6192	0,1862196701131
911	013059	13059	3,622	0,34722117416104
911	079002	79002	29,6373	0,2465778875205
910	042042	42042	10,1119	0,2050261947259
910	051014	51014	14,8938	0,40871218244731
906	062066	62066	2,0421	0,3386362796196
906	080016	80016	10,9651	0,6482271413877001
905	001162	1162	7,3897	0,57365859881399
905	005093	5093	12,5633	0,5992401687463
905	016119	16119	7,7774	0,45297668777104
905	022081	22081	12,1295	0,7938816269626
904	069021	69021	22,679299999999998	0,338585374663
903	090020	90020	18,0772	0,361477975062
901	058094	58094	8,3047	0,324619533171
901	111045	92115	19,8994	0,44011354841620004
900	103006	103006	77,2746	0,8384387760979
899	006183	6183	4,4745	0,55136499726698
899	023080	23080	41,33560000000001	0,5596831911234399
899	043034	43034	25,9089	0,8131098443179701
898	028098	28098	17,0828	0,9204562301126
898	030081	30081	81,7197	0,65250927577916
898	065092	65092	23,9998	0,34921306058281
898	083024	83024	11,189200000000001	0,3784996721403
898	091060	91060	35,673899999999996	0,30347240686870003
897	005070	5070	14,3294	0,5599893801118
897	019061	19061	16,4691	0,7464952391259
897	062069	62069	16,243399999999998	0,38396190226125
897	066019	66019	43,658100000000005	0,65884094925169
896	016149	16149	11,7822	0,7874466009314001
896	018094	18094	19,0654	0,5985559847393
896	018131	18131	8,4121	0,52089729386761
896	030110	30110	66,1154	0,6972662817762
896	058006	58006	16,215799999999998	0,4123152971134
895	022114	22114	27,3501	0,78078454666246
895	029010	29010	14,374600000000001	0,9367520469525
895	080048	80048	17,403599999999997	0,324609610332
895	090034	90034	19,849800000000002	0,369841849596
894	013119	13119	6,1962	0,459993664093
893	034022	34022	69,04260000000001	1,5381588027483
893	056033	56033	16,6851	0,225107643896
891	014074	14074	116,7102	0,42772820212105
891	057040	57040	19,7318	0,7204131969947001
891	083087	83087	8,7815	0,89428155236
890	009044	9044	17,3132	0,462985618292
890	096005	96005	18,8455	0,72534291998003
889	069014	69014	13,669	0,355260162313
889	096006	96006	5,3452	0,5896802911249
888	018032	18032	5,4774	0,6687271644427
888	076035	76035	23,6311	0,3173156636739
888	083004	83004	43,635200000000005	0,29826657849113
887	003159	3159	13,2941	0,8199440855906001
887	007012	7012	55,2629	0,748493865515372
887	021036	21036	13,219000000000001	0,3374892486667
887	068044	68044	6,1123	0,3752526592759
887	070082	70082	35,524899999999995	0,1511637700863
886	017175	17175	84,2721	0,4377758338885
886	060021	60021	9,882100000000001	0,46381555453485
884	066003	66003	39,9566	0,728765799755
883	001080	1080	26,755300000000002	0,7531384586143
883	004197	4197	19,916900000000002	0,5367360650502
883	006172	6172	8,796100000000001	0,64242230851951
883	032002	32002	12,6104	0,8820018552754
881	008010	8010	23,4361	0,6442441066136
881	022108	22108	11,3728	0,2489576574588
881	051027	51027	36,3022	0,44112807719663
881	076014	76014	59,8786	0,09666833527020001
880	079073	79073	14,898499999999999	0,5079990365927001
880	096054	96054	8,651299999999999	0,72318628819187
879	001291	1291	19,143800000000002	0,768282107294923
879	003041	3041	17,4852	0,45185784432511
879	066106	66106	73,7419	0,287213955359
879	095024	95024	17,6426	0,388805559392
878	095020	95020	39,4824	0,4844689810778
876	058025	58025	15,2926	0,3515837729606
874	094006	94006	42,5454	0,2832873962558
873	002021	2021	25,0779	0,601894617745
873	033016	33016	71,69069999999999	0,9119990125884
873	070070	70070	27,331799999999998	0,7453795779708
873	091057	91057	69,822	0,353966789437
872	061093	61093	12,394100000000002	0,42869483090180005
872	070009	70009	24,425700000000003	0,4165762651582
871	008040	8040	20,2997	0,3310823272088
871	041064	41064	12,406500000000001	0,69949268153293
870	002006	2006	23,3105	0,711593976148
870	002062	2062	12,5031	0,419514956037
870	044065	44065	27,4377	0,2281798080537
870	056002	56002	21,871	0,473138358999
870	080078	80078	23,409299999999998	0,2728525074515
869	018191	18191	3,8219	0,548275636929
869	065011	65011	0,1206	0,05868645979762
868	001011	1011	38,8788	0,33629123738881
868	016110	16110	5,1963	0,321635677992
867	065045	65045	7,7463	0,2571102821369
867	066038	66038	23,9439	0,439101218132
866	080017	80017	17,4108	0,48714870325463
865	007005	7005	33,3601	0,411242607197872
865	017051	17051	35,469699999999996	0,28777849220262003
865	065123	65123	15,280899999999999	0,7721030288060999
864	062016	62016	43,403999999999996	0,3340918351662
864	093011	93011	22,4815	1,06981791799558
863	030132	30132	39,3311	0,4402210880626
863	090068	90068	43,4493	0,3313327913135
862	012018	12018	2,2925	0,304147702646
862	024010	24010	8,0657	0,8373053709705
861	004056	4056	11,6347	0,3165867413988
861	069067	69067	9,9474	0,4704770127335
860	111056	107015	16,8949	0,3804075263792
859	004135	4135	11,840499999999999	0,48075887777035
859	005029	5029	9,55	0,558579394274
858	019045	19045	15,7074	0,5474881340100599
858	025066	25066	46,8773	0,5063246510849
858	061071	61071	27,7125	0,28244257812080004
857	030002	30002	33,2616	1,142778545616
855	103049	103049	21,4379	0,8435101078410301
854	018111	18111	11,200899999999999	0,44778658907647995
854	025067	25067	23,4697	0,9604741638956
854	064113	64113	5,9642	0,5900283764174
853	021049	21049	142,7994	0,34460155597069997
853	061096	61096	24,42	0,3616293005339
853	065145	65145	24,2804	0,352868279013
852	095007	95007	20,529899999999998	0,45158862705
851	018008	18008	11,7126	0,5418584041351999
850	066108	66108	14,194700000000001	0,390542493428
850	103048	103048	9,799900000000001	0,3219551369221
849	010041	10041	30,237399999999997	0,67369786280249
848	004084	4084	160,7339	0,84241469534096
848	018112	18112	18,153299999999998	0,46319174389896
848	043045	43045	10,169500000000001	0,3109437663594
848	094032	94032	34,7343	0,5631381994537
847	005011	5011	15,7623	0,2179011344022
847	080030	80030	34,3742	0,2483326141607
847	083100	83100	54,6677	0,5030185944746
847	090027	90027	39,171	0,402399617305
846	012110	12110	3,7247000000000003	0,537024066508
846	090031	90031	57,1913	0,1988597602495
845	111026	92024	25,6228	0,333678637728
844	097015	97015	19,713	0,56342938849672
843	005109	5109	11,783499999999998	0,4822892943531
843	008043	8043	53,231300000000005	0,4330151265244
843	090043	90043	11,2257	0,7058347995758
842	001177	1177	5,082	0,4497939691142
842	002068	2068	18,970399999999998	0,591303704837
842	008044	8044	5,3803	0,295961584863
842	066080	66080	31,1135	0,675987468625
841	013211	13211	10,1172	0,8520174602902
841	022211	22211	23,0689	0,4775396867357
841	076055	76055	46,71020000000001	0,1806291043521
840	013185	13185	16,9043	0,74415559567791
837	006088	6088	14,5361	0,546464481248
837	009040	9040	39,2217	0,8526915402770001
837	022131	22131	25,2489	0,6422388827925
837	022134	22134	20,2115	0,3740349190836
837	024044	24044	7,950399999999999	0,5925705176718
835	004108	4108	14,2416	0,6305407189232
835	033041	33041	27,346	0,6670397895886999
835	064079	64079	14,411900000000001	0,49385355164849
835	111082	92121	58,788999999999994	0,1896567091
833	001261	1261	8,031	1,18942241223869
833	011005	11005	9,1897	0,65994193088287
832	001227	1227	59,3741	0,8421007606008699
832	006078	6078	12,1545	0,4638205143834
831	001163	1163	6,4896	0,7153201703008001
831	018001	18001	8,344299999999999	0,4169390339786
831	076082	76082	45,4321	0,586401084428
829	009051	9051	24,945999999999998	1,5181490426606001
829	111012	106003	20,826700000000002	0,376569322849
828	013077	13077	6,1918	0,377701287503
828	056032	56032	22,4306	0,3827950881235
828	065112	65112	9,6885	0,30098097439764
827	001297	1297	32,9334	0,6803532973654
827	079083	79083	26,2964	0,5623526941556
826	001247	1247	9,7935	0,6281473774183
826	001289	1289	22,5583	0,45548221789805005
826	009067	9067	8,7618	0,28640686524722
826	022106	22106	15,218	0,5487265046257
825	016002	16002	9,225	0,3182791101083
825	018063	18063	8,248	0,41194780299157996
824	004071	4071	17,1511	0,7924060666917739
824	011030	11030	12,298599999999999	0,26616581698130903
824	018161	18161	3,6272	0,50255279075025
824	022177	22177	14,8222	0,42687031882363
824	079004	79004	20,933200000000003	0,24320798195163998
823	002032	2032	30,1066	1,1583654316143002
821	002072	2072	6,6673	0,583368292462
821	004145	4145	27,6763	0,431939394586
821	080087	80087	22,0621	0,2966893369194
821	101026	101026	73,3562	0,9880067518349
819	078064	78064	37,3343	0,32447657855148
819	099022	99022	24,2759	0,3194539580579
818	007033	7033	69,65050000000001	0,8622841625867499
818	069024	69024	12,7217	0,6020183452928
817	012111	12111	3,5175	0,558065305183
816	008024	8024	2,519	0,6597198129358
816	078038	78038	12,086300000000001	0,142793093768
816	096015	96015	14,9023	0,9833770805751
815	007051	7051	15,753499999999999	0,366303831634
815	012056	12056	4,5511	0,585178957949
815	046036	46036	42,5476	0,34313307745679
815	069088	69088	45,5753	1,4801990037152999
815	083058	83058	25,3094	0,2752942405526
814	001149	1149	16,5442	0,73992673397497
813	111023	95081	43,7936	0,387769473699
812	067003	67003	34,1365	0,17784412649491
811	022163	22163	30,854499999999998	0,54959566794727
811	102041	102041	9,6463	0,5482517773588
810	016127	16127	3,7895999999999996	0,37416582584794
810	078005	78005	48,29600000000001	0,17858993399662998
810	091004	91004	50,8089	0,318611226463
809	001152	1152	29,087600000000002	0,61656754080239
809	003104	3104	11,3422	0,4572669503884
809	009059	9059	17,8065	0,7535856849571501
809	012021	12021	6,3964	0,350916863943
809	025007	25007	26,7555	1,511181254967
809	083040	83040	9,9925	0,23943642615076
809	095057	95057	28,3568	0,437188082558
808	001031	1031	12,371300000000002	0,700359535253
807	009048	9048	30,4454	0,70004489222449
807	012049	12049	4,004	0,5684006700643
807	090044	90044	67,89479999999999	0,170719678948
805	001295	1295	12,0692	0,501005418373
805	024023	24023	9,6524	0,5507363951305
804	018054	18054	12,871199999999998	0,519655238381
804	064098	64098	32,0256	0,37139582075147
803	022130	22130	16,7486	0,3297756385624
802	001015	1015	7,086	0,8378524424364999
802	068009	68009	16,5747	0,36589954902638
802	078096	78096	16,6549	0,4011132193835
801	003119	3119	2,766	0,52991324670387
801	064090	64090	5,4603	0,230967555042
801	069093	69093	23,289099999999998	0,3704396714769
799	004230	4230	9,5958	0,34548103141092
796	014029	14029	15,8978	0,3945950206019
796	076023	76023	32,978699999999996	0,34167731030819004
796	083012	83012	33,6223	0,2929708102652
795	003012	3012	19,4931	0,5503243614451
795	003098	3098	5,521	0,7493968317276201
795	066015	66015	28,9045	0,8394972577242
795	070060	70060	21,0457	0,31625096558
794	005116	5116	6,653099999999999	0,637520527755
792	061034	61034	9,7115	0,172984597547
792	065111	65111	15,181600000000001	0,246866087383
791	070020	70020	15,6949	0,6265970502888
790	079134	79134	59,28	0,5799479743396
790	111003	92004	46,625	0,330088698046
789	001271	1271	8,6752	0,328714793059
789	002088	2088	16,503800000000002	0,4622640976332
789	076024	76024	33,908699999999996	0,2654524267768
788	010065	10065	34,6712	0,81291570528222
787	070026	70026	29,755300000000002	0,32113026133111
786	001201	1201	89,20299999999999	1,26771688427673
786	030135	30135	3,5195	0,929507337915
786	043021	43021	22,2238	0,3496213770105
786	076017	76017	12,4754	0,25232608921734
786	101021	101021	7,8519000000000005	0,3351656643252
785	018117	18117	22,957600000000003	0,61835495865223
785	069006	69006	17,2608	0,3177065402355
785	080033	80033	19,1065	0,6796836055541899
785	109016	109016	12,533900000000001	0,24748811747850002
784	080070	80070	50,2191	0,51136173243661
783	005090	5090	8,8351	0,28849838578273
783	007041	7041	125,6684	0,6527529093638
783	058055	58055	7,6537	0,375413171611
783	062063	62063	15,3046	0,2694737843093
782	017115	17115	12,5069	0,48485940786930004
782	065062	65062	20,2223	0,2689229976037
781	006004	6004	13,159	0,7858348382493
781	091025	91025	43,4352	0,3007650240497
780	001172	1172	7,1541999999999994	0,473719729935
780	004234	4234	23,101999999999997	0,47173447825820003
780	016185	16185	5,0676	0,42233318437825
780	057062	57062	49,5559	0,4848053475518
780	065015	65015	16,747	0,280601396701
780	070028	70028	43,7132	0,26997674052024
779	022137	22137	48,3613	0,4749332757805
779	083070	83070	14,1175	0,5004811413215
779	089007	89007	19,6158	0,244770328414
778	022170	22170	12,19	0,617247191228
778	069070	69070	7,4456	0,33455415091881
778	090005	90005	38,1892	0,270468563579
777	001105	1105	4,3458	0,462764601372
777	018144	18144	10,4974	0,4669647066899
777	040033	40033	98,5623	0,5087365857532999
777	078072	78072	16,9161	0,21806631030253
776	019060	19060	8,1533	0,4267915575399
776	091069	105013	39,814699999999995	0,1458917314095
776	096064	96064	18,0673	0,784091150389
775	031019	31019	10,631300000000001	0,46703806009709
775	059033	59033	1,7453999999999998	0,2864867202869
774	071037	71037	32,7065	0,287163419391
772	040031	40031	61,054899999999996	0,2936217753427
771	064060	64060	39,576100000000004	0,2534730644099
770	018179	18179	6,6086	0,6261880512475
770	021005	21005	27,395599999999998	0,2993907262142
770	060086	60086	8,2085	0,62782220518251
769	001230	1230	15,1005	0,3184029064896
769	006027	6027	18,4379	0,79642328588885
769	021118	21118	27,631700000000002	0,30042298134656004
769	111064	92058	63,5155	0,340852306532
768	001286	1286	6,0793	0,3837426837895
767	002047	2047	20,9679	0,403189783492
766	001057	1057	10,2562	0,6209751477329
766	009054	9054	17,7069	0,769539008054277
766	026060	26060	5,0798000000000005	0,8100957301139999
766	103024	103024	36,2173	0,7072375402016
765	014039	14039	3,7843999999999998	0,4463352619294
765	057030	57030	4,3899	0,38298929901330003
765	064085	64085	6,899	0,223855747314
765	086017	86017	59,139799999999994	0,1682394352835
765	095070	95070	35,074	0,540769576759
765	109029	109029	7,075	0,39313376563978
764	094005	94005	15,6383	0,38021562548942
763	001187	1187	4,0042	0,45968327193105
763	024121	24121	9,0443	0,35290551117298
761	004121	4121	13,2808	0,3867599940156
760	004246	4246	14,788599999999999	0,446478711237
760	014017	14017	5,6947	0,40519220980448
760	062006	62006	6,6569	0,44316398724170003
759	020006	20006	15,0674	0,6660893939590999
759	070079	70079	16,7319	0,4342375220319
759	090014	104007	75,8984	0,61911391845258
759	095023	95023	15,4584	0,4881905810567
759	103060	103060	27,152600000000003	0,3304944974778
758	013239	13239	15,008	0,5177205599431
758	109020	109020	21,6266	0,12372855565856
757	002082	2082	11,7159	0,5983306753696
757	005055	5055	7,216900000000001	0,4162019579117
757	012007	12007	2,1722	0,5121311764484
757	076077	76077	50,39020000000001	0,2263117859462
756	018022	18022	18,8145	0,411260438009992
756	022027	22027	19,1674	0,45506034727993
756	065053	65053	1,8817	0,340835084848
756	103009	103009	3,5046	0,5379450758801
755	003140	3140	6,372000000000001	0,3572375047847
754	004090	4090	47,1445	0,75594555473737
754	005074	5074	6,6349	0,4777071601654
754	006005	6005	12,2136	0,5417058386071
754	013106	13106	28,7552	0,19913354364444
753	030085	30085	33,235	0,44735522094452
753	031013	31013	3,5655	0,4710728396312
752	004107	4107	12,2006	0,9188361745984001
752	014067	14067	44,2374	0,39826480386882
752	083002	83002	15,9388	0,25261679575072
751	076099	76099	13,318599999999998	0,1637228645753
750	006036	6036	16,3415	0,44068721901211005
749	001158	1158	4,6568000000000005	0,5127574338819
749	058083	58083	12,384500000000001	0,5463172303236
748	023090	23090	18,902	0,33974653897757
747	001206	1206	6,242000000000001	0,41818456659037
747	079077	79077	13,94	0,562525654775
745	004136	4136	11,6273	0,420215484699
745	020032	20032	8,9127	0,4609116354897
745	043032	43032	18,467200000000002	0,30436559930789997
745	097035	97035	18,0528	0,4810037546888
744	009009	9009	29,7938	0,8596696809985
744	041005	41005	12,29	0,5610775069491001
744	070032	70032	28,266599999999997	0,1628932235876
743	007013	7013	27,9868	0,6045895964651999
742	004191	4191	11,2409	0,42858152881356
742	005030	5030	8,2041	0,289191438543
742	050021	50021	98,09459999999999	0,3590430764308
742	064081	64081	4,9595	0,2238718016662
742	080024	80024	24,541900000000002	0,32612168868798996
740	024076	24076	12,5962	0,39385960824182
739	009019	9019	24,23	0,47765734140877
739	058077	58077	12,9202	0,3140584843551
739	077004	77004	49,6921	0,21796781447059999
739	097084	97084	12,5681	0,358318154118
737	018099	18099	20,1944	0,3380507807109
737	064091	64091	10,7451	0,1604047405142
737	078147	78147	20,121199999999998	0,27539808740077
736	007038	7038	7,0121	0,2989519342131
736	030012	30012	14,9045	0,359364339703
736	103065	103065	15,769	0,5347348663954
735	094004	94004	20,320899999999998	0,4058658536793
735	094035	94035	27,4441	0,5999098147738
734	093049	93049	53,7152	1,0431542033007
733	002104	2104	11,539000000000001	0,708760646634
733	078100	78100	49,4101	0,1798134967957
733	090088	90088	39,3121	0,7390619134468399
